timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715824110756,981,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-439,text,false,,2630,0,5693,5693,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,981
1715824110760,973,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-460,text,false,,2630,0,5691,5691,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,973
1715824110793,939,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-363,text,false,,2630,0,5690,5690,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,939
1715824110758,965,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-311,text,false,,2630,0,5690,5690,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,965
1715824110752,969,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-431,text,false,,2630,0,5688,5688,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,969
1715824110797,935,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-610,text,false,,2630,0,5687,5687,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,935
1715824110758,978,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-446,text,false,,2630,0,5686,5686,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,978
1715824110791,935,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-581,text,false,,2630,0,5686,5686,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,935
1715824110791,933,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-582,text,false,,2630,0,5686,5686,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,933
1715824110792,933,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-588,text,false,,2630,0,5683,5683,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,933
1715824110754,970,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-437,text,false,,2630,0,5682,5682,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,970
1715824110793,930,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-599,text,false,,2630,0,5681,5681,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,930
1715824110792,929,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-593,text,false,,2630,0,5681,5681,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,929
1715824110793,930,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-594,text,false,,2630,0,5681,5681,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,930
1715824110795,926,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-606,text,false,,2630,0,5678,5678,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,926
1715824110753,969,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-714,text,false,,2630,0,5677,5677,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,969
1715824110797,926,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-611,text,false,,2630,0,5677,5677,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,925
1715824110768,971,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-483,text,false,,2630,0,5675,5675,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,971
1715824110795,925,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-366,text,false,,2630,0,5675,5675,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,925
1715824110760,979,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-459,text,false,,2630,0,5673,5673,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,979
1715824110789,949,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-579,text,false,,2630,0,5673,5673,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,949
1715824110781,954,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-542,text,false,,2630,0,5672,5672,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,954
1715824110787,950,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-568,text,false,,2630,0,5670,5670,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,950
1715824110795,937,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-1065,text,false,,2630,0,5669,5669,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,937
1715824110787,946,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-565,text,false,,2630,0,5668,5668,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,946
1715824110792,944,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-1047,text,false,,2630,0,5668,5668,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,944
1715824110789,948,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-1000,text,false,,2630,0,5668,5668,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,948
1715824110763,972,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-472,text,false,,2630,0,5665,5665,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,972
1715824110793,942,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-585,text,false,,2630,0,5665,5665,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,942
1715824110762,958,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-770,text,false,,2630,0,5663,5663,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,958
1715824110763,972,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-471,text,false,,2630,0,5663,5663,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,972
1715824110793,942,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-591,text,false,,2630,0,5661,5661,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,942
1715824110798,945,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-613,text,false,,2630,0,5660,5660,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,945
1715824110776,951,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-512,text,false,,2630,0,5659,5659,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,951
1715824110786,948,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-559,text,false,,2630,0,5658,5658,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,948
1715824110753,992,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-436,text,false,,2630,0,5658,5658,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,992
1715824110765,976,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-783,text,false,,2630,0,5658,5658,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,976
1715824110786,959,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-352,text,false,,2630,0,5655,5655,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,959
1715824110770,950,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-814,text,false,,2630,0,5654,5654,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,950
1715824110767,955,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-487,text,false,,2630,0,5654,5654,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,955
1715824110768,953,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-484,text,false,,2630,0,5652,5652,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,953
1715824110777,947,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-523,text,false,,2630,0,5651,5651,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,947
1715824110750,994,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-694,text,false,,2630,0,5650,5650,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,994
1715824110768,953,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-490,text,false,,2630,0,5649,5649,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,953
1715824110783,961,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-921,text,false,,2630,0,5649,5649,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,961
1715824110786,954,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-562,text,false,,2630,0,5647,5647,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,954
1715824110770,953,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-835,text,false,,2630,0,5646,5646,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,953
1715824110788,945,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-578,text,false,,2630,0,5646,5646,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,945
1715824110795,934,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-607,text,false,,2630,0,5644,5644,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,934
1715824110780,947,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-536,text,false,,2630,0,5644,5644,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,947
1715824110750,979,conf3,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",conf3stress 1-428,text,false,,2630,0,5643,5643,http://localhost:8080/?token=492641228&user=2109710255&config=3,0,0,979
